opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
B340DIDR,Aisha Das,Market360,Asian Paints,Negotiation,2023-02-24,2023-03-15,12707
94SAIYJU,Diya Nair,BizCRM Pro,L&T,Prospecting,2024-09-13,2024-10-19,14435
WZO76FCC,Aarav Rout,TrackPro,HDFC Bank,Lost,2023-05-18,2023-08-24,7224
BPXKG3ZQ,Ira Kapoor,SalesEdge Premium,HDFC Bank,Negotiation,2023-08-08,2024-02-22,2231
O6GIL7T3,Rohan Mohanty,BizCRM Lite,Godrej,Won,2022-08-30,2022-12-02,14838
PU0UFIB8,Diya Bhatt,BizCRM Pro,HDFC Bank,Lost,2023-09-10,2024-03-17,16399
WL1POSY2,Myra Reddy,FinSuite Basic,L&T,Won,2025-01-01,2025-03-23,2512
OWIVQDZ6,Ananya Mohanty,BizCRM Pro,Air India,Proposal,2024-04-12,2024-10-10,17681
PG99L1KZ,Aditya Iyer,BizCRM Pro,Asian Paints,Lost,2022-08-12,2023-02-05,5905
KZHDBH19,Tanvi Mohanty,BizCRM Lite,Aditya Birla Group,Prospecting,2024-01-21,2024-03-16,96
MSI6WPOH,Arjun Bhatt,Market360,Aditya Birla Group,Negotiation,2024-04-20,2024-06-18,10863
QZL0Z1VA,Krishna Khan,SalesEdge Premium,HDFC Bank,Lost,2024-06-26,2025-01-07,16285
GMIGLL99,Vivaan Yadav,TrackPro,L&T,Proposal,2023-08-12,2023-12-01,1276
KVTQNFTU,Arjun Rout,BizCRM Lite,Marico,Proposal,2022-04-17,2022-06-18,5322
UYLDS6VT,Krishna Patel,Market360,Aditya Birla Group,Won,2022-06-23,2022-09-13,2742
1TINFY7T,Aditya Das,TrackPro,Mahindra,Negotiation,2024-11-09,2024-12-29,10572
3NFN2NI4,Rohan Yadav,Market360,Mahindra,Prospecting,2024-02-19,2024-08-30,2437
V2KUJA1Y,Riya Banerjee,FinSuite Basic,ICICI Bank,Negotiation,2022-06-17,2022-08-27,7106
GHZXJHL9,Ananya Shetty,FinSuite Basic,Marico,Lost,2024-12-14,2025-03-03,11710
EO4H53IK,Ishaan Shetty,Market360,Tata Motors,Won,2022-02-02,2022-06-28,830
MGT51FGZ,Farhan Chatterjee,Market360,Wipro,Prospecting,2024-04-18,2024-09-02,16446
EW7C4VZ0,Vihaan Pillai,BizCRM Lite,Asian Paints,Proposal,2022-08-08,2022-11-17,17802
DLD9KVWG,Tanvi Pillai,Market360,Air India,Won,2022-10-13,2022-12-13,9916
8M704L14,Saanvi Patel,FinSuite Basic,Asian Paints,Prospecting,2024-09-12,2024-09-24,8051
JQAANB8V,Kavya Kapoor,BizCRM Pro,Infosys,Negotiation,2023-08-01,2023-09-23,6070
AHXK2YTZ,Vivaan Desai,FinSuite Basic,ICICI Bank,Lost,2024-04-27,2024-06-11,11867
X8OWNUF9,Meera Kapoor,BizCRM Lite,Godrej,Negotiation,2023-03-17,2023-08-26,11127
X82DKC92,Aarav Khan,Market360,Reliance Retail,Negotiation,2022-08-04,2022-09-09,3625
OG454MC4,Rohan Qureshi,SalesEdge Premium,Asian Paints,Proposal,2022-12-11,2023-05-27,1462
K12B8WJ4,Rohan Shetty,Market360,Godrej,Prospecting,2022-03-19,2022-07-10,19967
EGKPJGAX,Aditya Khan,FinSuite Basic,Air India,Lost,2022-08-12,2022-11-28,8317
IETAZU0T,Saanvi Verma,SalesEdge Premium,Aditya Birla Group,Lost,2022-02-06,2022-06-11,15413
W64H5MMW,Farhan Patel,SalesEdge Premium,Aditya Birla Group,Won,2022-12-25,2023-02-26,10676
Z2SIKJM6,Ishaan Bhatt,Market360,Tata Motors,Prospecting,2023-09-10,2023-12-06,12666
MHF670T3,Tanvi Menon,BizCRM Lite,HDFC Bank,Proposal,2023-11-21,2024-05-02,19842
ZVYPRJYI,Kavya Rout,FinSuite Basic,Flipkart,Negotiation,2023-05-30,2023-09-14,1256
5M7MNRNC,Myra Sharma,BizCRM Pro,Asian Paints,Negotiation,2024-11-15,2025-05-03,5861
0PUNSV01,Ananya Desai,BizCRM Lite,L&T,Won,2023-05-01,2023-08-16,12359
JTH0CKCT,Tanvi Verma,Market360,Flipkart,Lost,2024-03-29,2024-05-21,12266
ZH261RVH,Meera Verma,BizCRM Lite,Reliance Retail,Won,2024-04-11,2024-07-22,13304
U90S8Z9H,Aisha Banerjee,SalesEdge Premium,L&T,Proposal,2022-04-23,2022-08-16,11297
ZGENZAKK,Farhan Patel,SalesEdge Premium,Asian Paints,Prospecting,2023-03-05,2023-04-10,18145
QZRF2KWM,Vivaan Shetty,BizCRM Lite,Air India,Lost,2023-03-06,2023-05-15,2622
6DDAE97P,Farhan Rout,TrackPro,ICICI Bank,Negotiation,2024-10-28,2025-02-12,15910
KTTWG3CG,Aditya Iyer,TrackPro,Infosys,Prospecting,2024-05-13,2024-07-18,5033
PAAYKBF4,Ananya Khan,SalesEdge Premium,Godrej,Proposal,2024-10-24,2025-01-20,1245
M1ZVTOP2,Diya Nair,TrackPro,Mahindra,Prospecting,2022-07-02,2022-11-05,10364
3YZ07HZO,Arjun Nair,FinSuite Advanced,L&T,Prospecting,2024-05-17,2024-06-26,17237
YFCDIHV3,Myra Qureshi,BizCRM Lite,Aditya Birla Group,Negotiation,2024-01-10,2024-07-08,17122
9QG9YX4T,Ishaan Khan,SalesEdge Premium,Aditya Birla Group,Won,2023-12-15,2024-03-19,3059
HAXZGKLD,Ananya Banerjee,FinSuite Basic,Asian Paints,Negotiation,2022-09-19,2022-11-12,8619
ZMROMHU9,Aditya Kapoor,FinSuite Basic,L&T,Prospecting,2022-05-13,2022-05-29,16672
XKD8DCZJ,Vivaan Pillai,BizCRM Pro,L&T,Lost,2024-09-04,2024-10-12,3972
UXLKYWKD,Siddharth Patel,BizCRM Pro,L&T,Prospecting,2024-07-08,2024-10-08,12866
KTRQ9G75,Aisha Patel,BizCRM Lite,Mahindra,Won,2023-02-09,2023-04-15,7160
68IY88SR,Vihaan Bhatt,BizCRM Pro,Godrej,Negotiation,2022-08-14,2022-09-21,6499
4D4DLKU2,Diya Rout,FinSuite Basic,Air India,Prospecting,2024-11-26,2025-04-08,10120
ASZDP077,Arjun Mohanty,TrackPro,Aditya Birla Group,Lost,2024-03-13,2024-05-09,4416
FC4WMNK4,Vihaan Nair,TrackPro,Wipro,Won,2022-06-27,2022-07-24,11495
NG0SAAWZ,Aditya Rout,SalesEdge Premium,Asian Paints,Proposal,2024-10-21,2025-04-16,3692
V48B7MEM,Myra Bhatt,TrackPro,Mahindra,Lost,2024-12-14,2025-06-23,19837
UF2U599R,Ananya Menon,FinSuite Advanced,Godrej,Negotiation,2023-10-16,2024-01-25,14789
YCT5AXYX,Vivaan Yadav,SalesEdge Premium,HDFC Bank,Negotiation,2022-09-09,2022-12-20,1819
Z177FEQL,Myra Bhatt,TrackPro,Aditya Birla Group,Lost,2023-04-21,2023-06-12,19358
PHKBAZ8S,Krishna Das,BizCRM Pro,Aditya Birla Group,Won,2023-02-07,2023-04-26,12845
RC6WWUJ6,Meera Chatterjee,FinSuite Basic,Mahindra,Prospecting,2022-01-28,2022-07-01,12253
XWCXK7LI,Meera Verma,SalesEdge Premium,ICICI Bank,Lost,2023-12-24,2024-06-19,1914
X1BA2Q9R,Vivaan Banerjee,Market360,Asian Paints,Negotiation,2024-09-29,2024-11-28,19132
9OZIL0Z4,Ishaan Rout,FinSuite Basic,Flipkart,Negotiation,2023-10-06,2023-11-04,17652
ZODT67AR,Aditya Rout,BizCRM Pro,Infosys,Prospecting,2024-12-17,2025-04-28,8628
052K7QO9,Siddharth Yadav,FinSuite Advanced,Air India,Prospecting,2024-01-01,2024-05-21,18825
HC83SSIF,Vivaan Sharma,BizCRM Lite,Tata Motors,Prospecting,2024-05-03,2024-06-27,7528
6Y036RYW,Krishna Reddy,FinSuite Advanced,Air India,Negotiation,2022-04-08,2022-05-09,15820
WYCS4TK7,Arjun Verma,SalesEdge Premium,Mahindra,Lost,2024-02-12,2024-05-18,6056
5253IXIC,Vihaan Das,FinSuite Basic,Tata Motors,Lost,2024-03-22,2024-09-16,16078
DENLUERH,Farhan Sharma,FinSuite Advanced,ICICI Bank,Lost,2024-04-26,2024-07-02,8226
VJ0LY1OH,Vihaan Khan,BizCRM Lite,Reliance Retail,Lost,2023-06-16,2023-10-31,5469
LS823BHG,Meera Shetty,BizCRM Pro,HDFC Bank,Lost,2022-11-03,2022-12-09,16382
R79R8MRU,Arjun Khan,BizCRM Lite,Asian Paints,Prospecting,2022-06-28,2023-01-03,5078
COF8BPBK,Diya Nair,FinSuite Basic,Aditya Birla Group,Negotiation,2022-03-11,2022-05-08,13971
0IJYZUCH,Rohan Pillai,BizCRM Pro,Marico,Prospecting,2022-07-26,2022-09-26,1056
H5ENOUSR,Kavya Shetty,BizCRM Pro,Wipro,Prospecting,2024-10-15,2024-11-15,6849
MTM73I9T,Rohan Nair,BizCRM Pro,Flipkart,Negotiation,2023-03-21,2023-09-19,18397
4A46KG2P,Aditya Das,BizCRM Pro,Wipro,Lost,2023-02-06,2023-05-21,14233
MAGMCNDK,Riya Mohanty,SalesEdge Premium,HDFC Bank,Negotiation,2022-12-10,2023-03-15,12741
GUPGBR6A,Vihaan Mohanty,BizCRM Lite,Tata Motors,Proposal,2022-11-14,2023-03-04,16606
3CCHZ7U5,Myra Kapoor,FinSuite Advanced,Godrej,Lost,2024-05-01,2024-09-07,4337
M91REROS,Ishaan Chatterjee,TrackPro,L&T,Proposal,2024-12-14,2025-05-22,7006
YKVM8QOI,Tanvi Pillai,FinSuite Advanced,Godrej,Won,2023-12-06,2023-12-16,19755
4Q6AWMKK,Siddharth Qureshi,SalesEdge Premium,Air India,Lost,2024-12-01,2025-05-27,5309
NBYUG40J,Tanvi Bhatt,FinSuite Advanced,Asian Paints,Lost,2024-01-23,2024-05-12,2536
YRJP4I4M,Aarav Verma,BizCRM Lite,Reliance Retail,Negotiation,2024-03-22,2024-05-03,6477
Q47GEGFA,Vivaan Yadav,BizCRM Lite,Asian Paints,Lost,2024-02-03,2024-02-25,14241
F1JPTWWK,Siddharth Sharma,SalesEdge Premium,Asian Paints,Prospecting,2024-05-28,2024-07-13,15633
LM2V3GZK,Saanvi Patel,FinSuite Basic,Mahindra,Lost,2024-11-07,2025-02-17,14675
ZQ7ICIW5,Myra Banerjee,TrackPro,Tata Motors,Negotiation,2023-03-24,2023-09-29,5012
43A51NJH,Ananya Pillai,FinSuite Basic,Wipro,Proposal,2024-12-07,2025-03-10,18129
NWVO318U,Rohan Sharma,BizCRM Pro,Wipro,Lost,2023-10-11,2023-11-25,17313
F4NLXNF8,Farhan Reddy,SalesEdge Premium,ICICI Bank,Negotiation,2023-05-22,2023-11-30,6497
LG2XZA2E,Meera Kapoor,TrackPro,Marico,Won,2022-03-17,2022-07-09,15740
TEHC9NNB,Ira Khan,BizCRM Pro,Air India,Prospecting,2022-08-06,2022-12-09,2672
0UG6UKEO,Riya Sharma,BizCRM Lite,Air India,Prospecting,2024-06-17,2024-09-08,18629
Q463TFCS,Krishna Menon,BizCRM Pro,Flipkart,Proposal,2023-01-02,2023-01-23,12717
YXY99YDM,Saanvi Bhatt,FinSuite Advanced,Godrej,Proposal,2022-09-18,2022-10-08,5497
RVU5SMXV,Siddharth Reddy,Market360,L&T,Lost,2022-06-16,2022-07-02,9285
BOSKW20Y,Siddharth Banerjee,FinSuite Basic,Infosys,Proposal,2024-05-17,2024-07-02,523
3Y8S1TPS,Aisha Shetty,Market360,L&T,Won,2022-12-08,2023-03-24,3586
82A4DTH3,Aarav Das,TrackPro,Aditya Birla Group,Lost,2024-04-10,2024-09-22,18011
99LH7U44,Aditya Patel,BizCRM Lite,Marico,Lost,2022-10-01,2023-01-07,3336
3HYUE49M,Krishna Pillai,FinSuite Basic,ICICI Bank,Prospecting,2024-12-21,2025-01-29,7226
T3M0U27Q,Farhan Verma,BizCRM Lite,ICICI Bank,Negotiation,2024-10-12,2025-02-25,4733
R38KK9CE,Ishaan Iyer,BizCRM Pro,Marico,Proposal,2022-08-05,2022-12-16,5902
H75GS71Y,Aisha Verma,SalesEdge Premium,Wipro,Won,2024-02-18,2024-05-11,10055
0OIREIHO,Saanvi Menon,SalesEdge Premium,ICICI Bank,Lost,2024-04-16,2024-09-28,7310
0KNKN9IM,Myra Qureshi,BizCRM Pro,Infosys,Prospecting,2022-01-23,2022-05-01,473
4LHNKYFS,Vihaan Yadav,BizCRM Pro,Flipkart,Prospecting,2022-04-08,2022-04-26,10552
S25POE0L,Aditya Khan,FinSuite Advanced,Marico,Prospecting,2022-01-02,2022-03-31,6151
215UP60U,Ira Pillai,BizCRM Pro,Infosys,Prospecting,2023-06-05,2023-09-15,3969
M8GKZMFF,Myra Das,FinSuite Advanced,HDFC Bank,Negotiation,2023-04-27,2023-05-26,16043
YPTL841N,Vivaan Menon,SalesEdge Premium,HDFC Bank,Won,2023-07-24,2023-12-07,3901
E7WF4KWL,Saanvi Patel,BizCRM Pro,Asian Paints,Lost,2022-07-09,2022-11-20,6995
BIEFBJS5,Ira Iyer,BizCRM Pro,Godrej,Negotiation,2024-05-02,2024-11-07,1776
9RQVCGX6,Ishaan Qureshi,FinSuite Basic,Infosys,Prospecting,2022-04-29,2022-06-26,5592
53YWFYKI,Farhan Pillai,FinSuite Basic,Marico,Negotiation,2024-08-24,2025-03-04,4211
50AYJN9U,Rohan Desai,FinSuite Basic,ICICI Bank,Proposal,2023-10-23,2024-02-02,4127
1MS31M4X,Siddharth Rout,FinSuite Advanced,Godrej,Prospecting,2023-03-31,2023-06-13,4104
HND0CDQJ,Myra Iyer,BizCRM Pro,Infosys,Proposal,2024-12-06,2025-03-09,19873
HXYMDXW7,Meera Menon,SalesEdge Premium,L&T,Negotiation,2024-07-10,2024-11-14,19378
Y5Z66ZFB,Diya Nair,FinSuite Basic,Flipkart,Negotiation,2024-11-05,2024-11-19,4330
VE9TZ8O9,Ira Patel,FinSuite Basic,Mahindra,Proposal,2022-07-21,2022-10-14,4812
2UYRQ8MT,Ananya Bhatt,TrackPro,Asian Paints,Negotiation,2022-09-14,2023-03-11,2958
233OMYHJ,Arjun Sharma,Market360,Infosys,Lost,2024-02-05,2024-07-28,4599
BC97HTQR,Kavya Menon,FinSuite Advanced,Reliance Retail,Lost,2024-02-03,2024-05-08,16476
YNI0VUO1,Ananya Menon,BizCRM Lite,ICICI Bank,Lost,2023-07-04,2023-12-07,9934
HFJNCMQ4,Aisha Reddy,Market360,ICICI Bank,Won,2023-04-27,2023-06-02,9524
TWACDLWS,Farhan Das,Market360,Aditya Birla Group,Prospecting,2022-08-10,2023-02-13,16881
JK14NW8K,Aditya Reddy,BizCRM Lite,Tata Motors,Prospecting,2022-10-22,2022-12-10,19896
ZYUR1T3G,Riya Qureshi,BizCRM Lite,L&T,Lost,2022-05-08,2022-08-11,13450
ECFK55BT,Kavya Chatterjee,BizCRM Lite,HDFC Bank,Proposal,2022-09-06,2023-03-25,19832
9AUYYTK1,Ananya Shetty,SalesEdge Premium,Marico,Negotiation,2022-11-12,2023-05-17,19422
VWBAEC4F,Rohan Kapoor,TrackPro,HDFC Bank,Lost,2024-05-24,2024-07-15,10880
7CLNY39W,Saanvi Menon,FinSuite Advanced,Marico,Proposal,2022-01-06,2022-05-28,15985
E0BRJJJD,Saanvi Sharma,BizCRM Lite,Godrej,Won,2022-02-12,2022-08-14,7842
SCC6XZ9Y,Tanvi Khan,Market360,Godrej,Negotiation,2023-06-28,2023-12-31,13420
H21X4HSM,Arjun Banerjee,BizCRM Lite,Asian Paints,Lost,2024-02-04,2024-03-13,11277
L41CBLF7,Siddharth Rout,FinSuite Basic,Reliance Retail,Won,2022-10-20,2023-04-08,13035
XO0768BB,Aarav Bhatt,BizCRM Pro,Godrej,Won,2023-10-25,2024-04-06,2039
80VQFL6G,Aditya Nair,BizCRM Lite,L&T,Won,2022-05-29,2022-08-02,15602
Z2P1FC6U,Meera Yadav,SalesEdge Premium,Flipkart,Proposal,2022-09-14,2022-10-09,8534
86D2FF72,Meera Verma,FinSuite Basic,Asian Paints,Negotiation,2024-04-07,2024-09-16,18230
UWF2LNNS,Aarav Rout,Market360,Infosys,Won,2024-11-26,2024-12-30,17313
7YXQGVJ3,Diya Sharma,TrackPro,Flipkart,Won,2024-11-30,2025-06-12,19608
02FMLG87,Vihaan Nair,FinSuite Advanced,Mahindra,Prospecting,2022-02-21,2022-03-12,13471
WMCKE1BU,Kavya Reddy,BizCRM Pro,Wipro,Won,2023-06-24,2023-12-16,13203
URQZ8HI9,Kavya Chatterjee,FinSuite Advanced,HDFC Bank,Won,2022-01-25,2022-05-22,13577
3KQS7NK7,Vivaan Reddy,BizCRM Pro,Asian Paints,Proposal,2022-01-02,2022-04-16,14828
6DXP6BZB,Saanvi Das,BizCRM Lite,Infosys,Prospecting,2023-09-12,2024-02-22,18366
0GZRP05Q,Ishaan Das,FinSuite Basic,Reliance Retail,Lost,2023-11-18,2024-02-19,8790
1XMGP363,Meera Rout,SalesEdge Premium,Flipkart,Proposal,2022-10-20,2023-01-18,12900
ZVPHT3HA,Aditya Chatterjee,BizCRM Lite,Mahindra,Negotiation,2023-08-17,2024-03-02,2779
I7IB3ZPD,Riya Bhatt,FinSuite Basic,ICICI Bank,Proposal,2024-08-13,2025-02-04,539
MFC6JQZ5,Farhan Sharma,FinSuite Advanced,ICICI Bank,Proposal,2023-02-21,2023-08-13,10046
NP4569D1,Farhan Menon,Market360,Wipro,Proposal,2023-02-15,2023-03-08,1358
ZE2EH7GS,Saanvi Qureshi,SalesEdge Premium,Wipro,Prospecting,2022-10-18,2022-12-07,9104
0T2DDMYK,Vivaan Reddy,BizCRM Lite,Reliance Retail,Negotiation,2024-07-07,2024-10-05,8370
67056FBL,Ananya Mohanty,BizCRM Pro,Marico,Lost,2022-04-03,2022-10-16,11689
YULC46SV,Tanvi Kapoor,Market360,Reliance Retail,Negotiation,2024-04-11,2024-06-23,4393
2JQT2BA9,Siddharth Yadav,BizCRM Lite,Tata Motors,Proposal,2023-07-19,2023-10-14,5999
177SD4BW,Farhan Shetty,BizCRM Pro,Flipkart,Negotiation,2023-07-20,2023-08-04,3761
KCZ0MNHU,Riya Chatterjee,FinSuite Advanced,Reliance Retail,Proposal,2024-05-07,2024-08-02,1529
03C1KT9J,Vivaan Chatterjee,FinSuite Advanced,L&T,Negotiation,2022-10-28,2023-02-17,17086
JLOK6E5L,Siddharth Kapoor,TrackPro,Reliance Retail,Lost,2022-08-27,2022-12-20,1792
A0TK4YJT,Ananya Verma,FinSuite Advanced,Reliance Retail,Prospecting,2024-04-29,2024-09-29,10016
V5D44HCG,Myra Rout,SalesEdge Premium,Infosys,Lost,2023-02-03,2023-05-03,1355
820DBGKK,Farhan Reddy,SalesEdge Premium,Wipro,Negotiation,2022-11-04,2023-05-13,8840
VL43LEO2,Ira Banerjee,SalesEdge Premium,Infosys,Won,2024-05-17,2024-09-03,2836
VY9MJYSM,Vihaan Rout,FinSuite Advanced,L&T,Won,2022-08-06,2023-02-01,8624
MXXIHL3V,Rohan Iyer,SalesEdge Premium,ICICI Bank,Proposal,2024-01-07,2024-05-13,15139
VZM4NHX2,Myra Menon,BizCRM Lite,Aditya Birla Group,Prospecting,2024-01-23,2024-07-03,1178
NCOAX799,Krishna Patel,SalesEdge Premium,Air India,Lost,2024-03-18,2024-04-14,17878
7V69OV2O,Tanvi Kapoor,Market360,Godrej,Prospecting,2024-05-14,2024-10-17,10483
19PD2VHF,Arjun Rout,FinSuite Basic,Infosys,Lost,2022-08-13,2022-11-18,8983
GII51VF7,Aisha Menon,FinSuite Advanced,Marico,Proposal,2022-06-05,2022-09-15,19936
KA1NYUJI,Tanvi Chatterjee,BizCRM Pro,HDFC Bank,Won,2022-02-15,2022-07-11,11893
3P90OSOE,Ira Khan,FinSuite Advanced,Reliance Retail,Negotiation,2022-01-24,2022-04-18,18757
SVEREOT7,Vivaan Menon,SalesEdge Premium,Marico,Lost,2023-11-30,2024-01-18,6830
SBJI08EV,Farhan Reddy,FinSuite Basic,Godrej,Negotiation,2023-04-27,2023-08-04,17825
2QTWUA7W,Myra Bhatt,TrackPro,Air India,Proposal,2024-10-06,2025-02-18,12508
991SUTFU,Aarav Bhatt,TrackPro,Flipkart,Won,2023-04-09,2023-06-06,15473
EI8TLSIV,Vihaan Rout,SalesEdge Premium,HDFC Bank,Negotiation,2023-10-20,2024-04-26,4446
1O5G5FMS,Ishaan Khan,BizCRM Pro,Mahindra,Prospecting,2024-10-05,2024-12-31,15012
54J1INQS,Diya Yadav,Market360,Mahindra,Prospecting,2024-11-21,2024-12-18,666
NCRPVENT,Ananya Rout,SalesEdge Premium,Asian Paints,Proposal,2023-12-17,2024-02-10,13510
4SD750HD,Ishaan Banerjee,FinSuite Basic,Flipkart,Won,2023-06-25,2023-10-24,18357
C37YRP6P,Riya Rout,FinSuite Basic,Air India,Proposal,2024-02-15,2024-04-10,11401
5UJO5DZU,Vihaan Kapoor,FinSuite Advanced,HDFC Bank,Won,2022-11-20,2023-04-17,13914
1TY7KE5H,Ananya Patel,TrackPro,Asian Paints,Proposal,2023-10-23,2023-12-03,11398
MMG2NVFL,Arjun Das,BizCRM Pro,Godrej,Negotiation,2024-11-15,2024-12-02,17908
AP98HV21,Rohan Pillai,FinSuite Basic,Aditya Birla Group,Proposal,2023-09-28,2023-10-18,6206
K1LU8EGK,Aarav Bhatt,BizCRM Pro,Reliance Retail,Lost,2024-01-09,2024-07-02,1033
I67K8H10,Saanvi Menon,BizCRM Lite,ICICI Bank,Won,2022-01-13,2022-02-10,11943
HT981NSU,Siddharth Verma,TrackPro,HDFC Bank,Lost,2022-10-12,2023-02-24,19814
NCMCWVDC,Ananya Das,SalesEdge Premium,HDFC Bank,Negotiation,2023-02-25,2023-08-21,13106
7W3P933Z,Ananya Iyer,BizCRM Lite,Mahindra,Lost,2022-01-22,2022-06-15,19711
C954X4Q5,Vihaan Qureshi,TrackPro,L&T,Negotiation,2024-08-03,2024-09-06,3670
JYRB7SC6,Siddharth Yadav,FinSuite Advanced,Wipro,Lost,2024-03-22,2024-09-03,10318
ULKR0NBM,Ananya Iyer,BizCRM Lite,Infosys,Proposal,2022-10-30,2023-04-30,199
9MKPHCP0,Kavya Khan,FinSuite Basic,L&T,Prospecting,2024-06-17,2024-11-07,14380
5EE38MY2,Meera Desai,FinSuite Advanced,Reliance Retail,Won,2023-05-15,2023-08-12,2426
HG0CL7XE,Diya Shetty,SalesEdge Premium,Infosys,Won,2023-05-12,2023-08-04,11418
YCR2QPIE,Meera Khan,FinSuite Basic,Mahindra,Proposal,2024-10-21,2025-05-02,10664
1YWS0MM2,Vihaan Mohanty,FinSuite Basic,Infosys,Won,2024-08-26,2024-09-16,11756
H5J538VJ,Arjun Das,Market360,Reliance Retail,Lost,2022-12-13,2023-06-02,19268
300R4JVT,Meera Sharma,FinSuite Advanced,ICICI Bank,Negotiation,2022-02-10,2022-04-24,12521
JA8YOTZB,Meera Patel,SalesEdge Premium,Tata Motors,Prospecting,2022-10-12,2023-01-19,151
EW5EX1B9,Arjun Chatterjee,BizCRM Lite,Flipkart,Won,2024-06-04,2024-11-10,5914
4S7C7OZU,Ira Qureshi,TrackPro,Marico,Negotiation,2022-11-13,2023-01-27,14287
11FAJFC1,Krishna Shetty,BizCRM Pro,Aditya Birla Group,Prospecting,2023-08-04,2023-09-03,7640
D4M4C3WZ,Tanvi Iyer,BizCRM Pro,Flipkart,Won,2023-05-04,2023-10-18,3245
BDO1G3F1,Aditya Chatterjee,BizCRM Pro,Tata Motors,Lost,2022-09-18,2022-11-13,3185
RT8J2FJK,Ananya Bhatt,Market360,Godrej,Proposal,2024-12-04,2025-05-19,4342
IVL8LZIP,Aditya Mohanty,TrackPro,Infosys,Lost,2024-12-27,2025-03-08,9225
7CEAWXBY,Vihaan Rout,BizCRM Lite,Marico,Won,2023-08-04,2024-02-14,4819
XXPUCCCZ,Vihaan Das,FinSuite Basic,Marico,Won,2022-03-18,2022-08-21,97
4O5SMC0C,Ira Patel,FinSuite Advanced,Tata Motors,Lost,2023-11-13,2024-05-06,4596
9G66XSSG,Ananya Nair,SalesEdge Premium,HDFC Bank,Proposal,2022-09-15,2023-02-21,14050
I5TH5MC7,Kavya Iyer,FinSuite Advanced,Tata Motors,Won,2024-12-24,2025-05-04,9175
D3PM5S6X,Ananya Nair,SalesEdge Premium,Asian Paints,Lost,2023-12-27,2024-06-17,1565
0UFXZ1VE,Krishna Verma,SalesEdge Premium,Mahindra,Won,2023-07-18,2023-10-21,14127
AWZ57FDY,Riya Pillai,SalesEdge Premium,Asian Paints,Won,2022-08-14,2023-01-07,1444
9XEVV61Z,Farhan Iyer,BizCRM Lite,HDFC Bank,Prospecting,2023-07-11,2023-09-13,19135
U41SFEV3,Meera Pillai,FinSuite Advanced,Aditya Birla Group,Won,2024-08-15,2024-12-28,18599
FVFQQSB4,Ishaan Desai,FinSuite Advanced,Tata Motors,Prospecting,2024-03-14,2024-05-06,12882
V41559YS,Tanvi Kapoor,BizCRM Lite,Flipkart,Negotiation,2023-02-22,2023-07-16,14048
ATS02268,Myra Reddy,FinSuite Basic,HDFC Bank,Proposal,2022-08-21,2022-11-09,17359
NFEB9QO6,Vihaan Banerjee,BizCRM Pro,HDFC Bank,Negotiation,2023-11-22,2024-02-21,19803
6MXEVZ7E,Riya Shetty,Market360,HDFC Bank,Won,2023-08-02,2023-10-08,14199
AE0QN52L,Farhan Rout,SalesEdge Premium,ICICI Bank,Negotiation,2022-01-07,2022-01-25,17030
M3SK7NB9,Meera Menon,BizCRM Pro,Aditya Birla Group,Negotiation,2024-03-29,2024-04-16,486
8X5FA480,Ishaan Pillai,TrackPro,Flipkart,Lost,2024-09-30,2024-11-16,9988
DQVEPVBV,Aarav Sharma,FinSuite Basic,Air India,Proposal,2023-09-06,2024-01-01,16691
L907E710,Vihaan Chatterjee,BizCRM Pro,Marico,Negotiation,2022-02-23,2022-04-28,18811
ETS0WWCJ,Ishaan Qureshi,SalesEdge Premium,Marico,Won,2022-09-08,2022-09-24,8342
JL2XZ0VU,Vihaan Mohanty,Market360,L&T,Prospecting,2022-10-02,2023-02-27,12887
SB7JSJEL,Ira Das,FinSuite Advanced,Tata Motors,Negotiation,2023-01-10,2023-06-14,13984
G0DM27KO,Diya Pillai,FinSuite Basic,Marico,Won,2022-03-05,2022-03-31,4786
5ISET29A,Rohan Menon,TrackPro,HDFC Bank,Lost,2022-05-29,2022-11-27,4348
S3BJ4YCA,Riya Rout,BizCRM Pro,Asian Paints,Won,2024-03-29,2024-08-29,11158
C0QC29QI,Myra Mohanty,FinSuite Advanced,Godrej,Prospecting,2022-01-05,2022-06-01,12591
UZU61L0W,Aditya Mohanty,BizCRM Pro,Aditya Birla Group,Negotiation,2022-06-23,2022-07-06,10508
JBFNZ4OW,Krishna Reddy,FinSuite Advanced,Reliance Retail,Lost,2022-08-22,2022-10-22,10815
AL7K3DO6,Tanvi Das,Market360,Asian Paints,Prospecting,2023-07-17,2023-12-24,5993
P6HX3SIP,Ishaan Chatterjee,BizCRM Pro,Wipro,Negotiation,2022-04-30,2022-06-02,4711
35VEW1PG,Aarav Desai,FinSuite Basic,Aditya Birla Group,Won,2024-05-28,2024-08-26,14200
WP57THIF,Saanvi Yadav,Market360,L&T,Prospecting,2022-11-17,2023-01-21,4562
SNRSSZ94,Myra Khan,TrackPro,Marico,Prospecting,2024-10-15,2025-01-24,11299
VPUU5CAX,Farhan Menon,SalesEdge Premium,Air India,Proposal,2023-07-21,2023-12-17,9271
3F3K6WVM,Kavya Sharma,SalesEdge Premium,L&T,Prospecting,2022-07-27,2022-12-01,14866
